IF2023,,Causal knowledge fusion for 3D cross-modality cardiac image segmentation.,,,,"Saidi Guo,Xiujian Liu,Heye Zhang,Qixin Lin,Lei Xu,Changzheng Shi,Zhifan Gao,Antonella Guzzo,Giancarlo Fortino",
IF2023,,MMIEA: Multi-modal Interaction Entity Alignment model for knowledge graphs.,,,,"Bin Zhu,Meng Wu,Yunpeng Hong,Yi Chen,Bo Xie,Fei Liu,Chenyang Bu,Weiping Ding",
IF2023,,Multi-modal policy fusion for end-to-end autonomous driving.,,,,"Zhenbo Huang,Shiliang Sun,Jing Zhao,Liang Mao",
IF2023,,External multi-modal imaging sensor calibration for sensor fusion: A review.,,,,"Zhouyan Qiu,Joaquín Martínez-Sánchez,Pedro Arias-Sánchez,Rabia Rashdi",
IF2023,,MFIR: Multimodal fusion and inconsistency reasoning for explainable fake news detection.,,,,"Lianwei Wu,Yuzhou Long,Chao Gao,Zhen Wang,Yanning Zhang",
IF2023,,Multi-modal multi-task feature fusion for RGBT tracking.,,,,"Yujue Cai,Xiubao Sui,Guohua Gu",
IF2023,,Multimodal feature fusion for illumination-invariant recognition of abnormal human behaviors.,,,,"Van-Anh Nguyen,Seong G. Kong",
IF2023,,FL-FD: Federated learning-based fall detection with multimodal data fusion.,,,,"Pian Qi,Diletta Chiaro,Francesco Piccialli",
IF2023,,A multimodal hyper-fusion transformer for remote sensing image classification.,,,,"Mengru Ma,Wenping Ma,Licheng Jiao,Xu Liu,Lingling Li,Zhixi Feng,Fang Liu,Shuyuan Yang",
IF2023,,Multi-level correlation mining framework with self-supervised label generation for multimodal sentiment analysis.,,,,"Zuhe Li,Qingbing Guo,Yushan Pan,Weiping Ding,Jun Yu,Yazhou Zhang,Weihua Liu,Haoran Chen,Hao Wang,Ying Xie",
IF2023,,Explainability meets uncertainty quantification: Insights from feature-based model fusion on multimodal time series.,,,,"Duarte Folgado,Marília Barandas,Lorenzo Famiglini,Ricardo Santos,Federico Cabitza,Hugo Gamboa",
IF2023,,MOFA: A novel dataset for Multi-modal Image Fusion Applications.,,,,"Kaihua Xiao,Xudong Kang,Haibo Liu,Puhong Duan",
IF2023,,SKEAFN: Sentiment Knowledge Enhanced Attention Fusion Network for multimodal sentiment analysis.,,,,"Chuanbo Zhu,Min Chen,Sheng Zhang,Chao Sun,Han Liang,Yifan Liu,Jincai Chen",
TAFFC2023,,Driver Emotion Recognition With a Hybrid Attentional Multimodal Fusion Framework.,,,,"Luntian Mou,Yiyuan Zhao,Chao Zhou,Bahareh Nakisa,Mohammad Naim Rastgoo,Lei Ma,Tiejun Huang,Baocai Yin,Ramesh C. Jain,Wen Gao",
TAFFC2023,,Using Affect as a Communication Modality to Improve Human-Robot Communication in Robot-Assisted Search and Rescue Scenarios.,,,,"Sami Alperen Akgun,Moojan Ghafurian,Mark Crowley,Kerstin Dautenhahn",
TAFFC2023,,Multimodal Sentiment Analysis Based on Attentional Temporal Convolutional Network and Multi-Layer Feature Fusion.,,,,"Hongju Cheng,Zizhen Yang,Xiaoqi Zhang,Yang Yang",
TAFFC2023,,Applying Segment-Level Attention on Bi-Modal Transformer Encoder for Audio-Visual Emotion Recognition.,,,,"Jia-Hao Hsu,Chung-Hsien Wu",
TAFFC2023,,Social Image-Text Sentiment Classification With Cross-Modal Consistency and Knowledge Distillation.,,,,"Huan Liu,Ke Li,Jianping Fan,Caixia Yan,Tao Qin,Qinghua Zheng",
TAFFC2023,,Dyadic Affect in Parent-Child Multimodal Interaction: Introducing the DAMI-P2C Dataset and its Preliminary Analysis.,,,,"Huili Chen,Sharifa Alghowinem,Soo Jung Jang,Cynthia Breazeal,Hae Won Park",
IF2023,,Multi-level feature fusion for multimodal human activity recognition in Internet of Healthcare Things.,,,,"Md. Milon Islam,Sheikh Nooruddin,Fakhri Karray,Ghulam Muhammad",
IF2023,,BCINet: Bilateral cross-modal interaction network for indoor scene understanding in RGB-D images.,,,,"Wujie Zhou,Yuchun Yue,Meixin Fang,Xiaohong Qian,Rongwang Yang,Lu Yu",
IF2023,,PCNet: A structure similarity enhancement method for multispectral and multimodal image registration.,,,,"Si-Yuan Cao,Beinan Yu,Lun Luo,Runmin Zhang,Shu-Jie Chen,Chunguang Li,Hui-Liang Shen",
IF2023,,P: Hierarchical spectral and structure-preserving fusion network for multimodal remote sensing image cloud and shadow removal.,,,,"Junchi Bin,Bryan Gardiner,Huan Liu,Eric Li,Zheng Liu",
IF2023,,Multimodal sentiment analysis based on fusion methods: A survey.,,,,"Linan Zhu,Zhechao Zhu,Chenwei Zhang,Yifei Xu,Xiangjie Kong",
IF2023,,Diagnosis of brain diseases in fusion of neuroimaging modalities using deep learning: A review.,,,,"Afshin Shoeibi,Marjane Khodatars,Mahboobeh Jafari,Navid Ghassemi,Parisa Moridian,Roohallah Alizadehsani,Sai Ho Ling,Abbas Khosravi,Hamid Alinejad-Rokny,Hak-Keung Lam,Matthew Fuller-Tyszkiewicz,U. Rajendra Acharya,Donovan Anderson,Yudong Zhang,Juan Manuel Górriz",
IF2023,,Multiscale structural feature transform for multi-modal image matching.,,,,"Maoqing Hu,Bin Sun,Xudong Kang,Shutao Li",
IF2023,,TRIMOON: Two-Round Inconsistency-based Multi-modal fusion Network for fake news detection.,,,,"Shufeng Xiong,Guipei Zhang,Vishwash Batra,Lei Xi,Lei Shi,Liangliang Liu",
IF2023,,Multimodal pedestrian detection using metaheuristics with deep convolutional neural network in crowded scenes.,,,,"Xudong Zhao,Germán González-Almagro,Chenquan Gan,Ketan Kotecha",
IF2023,,AOBERT: All-modalities-in-One BERT for multimodal sentiment analysis.,,,,"Kyeonghun Kim,Sanghyun Park",
IF2023,,"A Multitask learning model for multimodal sarcasm, sentiment and emotion recognition in conversations.",,,,"Yazhou Zhang,Jinglin Wang,Yaochen Liu,Lu Rong,Qian Zheng,Dawei Song,Prayag Tiwari,Jing Qin",
IF2023,,Cross-modal text and visual generation: A systematic review. Part 1: Image to text.,,,,"Maciej Zelaszczyk,Jacek Mandziuk",
IF2023,,Multimodal audio-visual information fusion using canonical-correlated Graph Neural Network for energy-efficient speech enhancement.,,,,"Leandro A. Passos,João Paulo Papa,Javier Del Ser,Amir Hussain,Ahsan Adeel",
IF2023,,Prediction of Alzheimer's progression based on multimodal Deep-Learning-based fusion and visual Explainability of time-series data.,,,,"Nasir Rahim,Shaker H. Ali El-Sappagh,Sajid Ali,Khan Muhammad,Javier Del Ser,Tamer Abuhmed",
IF2023,,DFMKE: A dual fusion multi-modal knowledge graph embedding framework for entity alignment.,,,,"Jia Zhu,Changqin Huang,Pasquale De Meo",
IF2023,,Brain tumor segmentation based on the fusion of deep semantics and edge information in multimodal MRI.,,,,"Zhiqin Zhu,Xianyu He,Guanqiu Qi,Yuanyuan Li,Baisen Cong,Yu Liu",
IF2023,,Deep learning for visible-infrared cross-modality person re-identification: A comprehensive review.,,,,"Nianchang Huang,Jianan Liu,Yunqi Miao,Qiang Zhang,Jungong Han",
IF2023,,"Multimodal sentiment analysis: A systematic review of history, datasets, multimodal fusion methods, applications, challenges and future directions.",,,,"Ankita Gandhi,Kinjal Adhvaryu,Soujanya Poria,Erik Cambria,Amir Hussain",
IF2023,,Shape-Former: Bridging CNN and Transformer via ShapeConv for multimodal image matching.,,,,"Jiaxuan Chen,Xiaoxian Chen,Shuang Chen,Yuyan Liu,Yujing Rao,Yang Yang,Haifeng Wang,Dan Wu",
IF2023,,Modality-invariant temporal representation learning for multimodal sentiment classification.,,,,"Hao Sun,Jiaqing Liu,Yen-Wei Chen,Lanfen Lin",
IF2023,,Excavating multimodal correlation for representation learning.,,,,"Sijie Mai,Ya Sun,Ying Zeng,Haifeng Hu",
IF2024,,Quantum Fuzzy Neural Network for multimodal sentiment and sarcasm detection.,,,,"Prayag Tiwari,Lailei Zhang,Zhiguo Qu,Ghulam Muhammad",
TIP2022,,Multi-Modality Self-Distillation for Weakly Supervised Temporal Action Localization.,,,,"Zhong Ji,Zhishen Hou,Xiyao Liu,Yanwei Pang,Jungong Han",
TIP2022,,Information Symmetry Matters: A Modal-Alternating Propagation Network for Few-Shot Learning.,,,,"Wenhao Wang,Fang Zhao,Shengcai Liao,Ling Shao",
TIP2023,,Cross-Modality Pyramid Alignment for Visual Intention Understanding.,,,,"Jiechong Song,Bin Chen,Jian Zhang",
TIP2022,,Personality Assessment Based on Multimodal Attention Network Learning With Category-Based Mean Square Error.,,,,"Zhetao Li,Jie Zhang,Yanchun Li,Jiang Zhu,Saiqin Long,Dengfeng Xue,Longfei Fan",
TIP2020,,A Multi-Domain and Multi-Modal Representation Disentangler for Cross-Domain Image Manipulation and Classification.,,,,"Fu-En Yang,Jing-Cheng Chang,Chung-Chi Tsai,Yu-Chiang Frank Wang",
TIP2022,,Multi-Modal Remote Sensing Image Matching Considering Co-Occurrence Filter.,,,,"Yutao He,Wenquan Ming,Ruohan Shen,Jianghua Chen",
TIP2023,,Multi-Modal Mutual Attention and Iterative Interaction for Referring Image Segmentation.,,,,"Lintao Peng,Chunli Zhu,Liheng Bian",
TIP2021,,Semantics-Aware Spatial-Temporal Binaries for Cross-Modal Video Retrieval.,,,,"Xueping Wang,Min Liu,Dripta S. Raychaudhuri,Sujoy Paul,Yaonan Wang,Amit K. Roy-Chowdhury",
TIP2020,,RIFT: Multi-Modal Image Matching Based on Radiation-Variation Insensitive Feature Transform.,,,,"Jiayuan Li,Qingwu Hu,Mingyao Ai",
TIP2021,,Robust Content-Adaptive Global Registration for Multimodal Retinal Images Using Weakly Supervised Deep-Learning Framework.,,,,"Carmen Bisogni,Michele Nappi,Chiara Pero,Stefano Ricciardi",
TIP2021,,Progressive Modality Cooperation for Multi-Modality Domain Adaptation.,,,,"Hyomin Choi,Ivan V. Bajic",
TIP2022,,Multi-Manifold Deep Discriminative Cross-Modal Hashing for Medical Image Retrieval.,,,,"Xihua Sheng,Li Li,Dong Liu,Zhiwei Xiong",
TIP2020,,Multi-Task Consistency-Preserving Adversarial Hashing for Cross-Modal Retrieval.,,,,"De Xie,Cheng Deng,Chao Li,Xianglong Liu,Dacheng Tao",
TIP2023,,Efficient Token-Guided Image-Text Retrieval With Consistent Multimodal Contrastive Training.,,,,"Nelson Diaz,Alejandro Alvarado,Pablo Meza,Felipe Guzmán,Esteban Vera",
TIP2020,,Moment Retrieval via Cross-Modal Interaction Networks With Query Reconstruction.,,,,"Zhijie Lin,Zhou Zhao,Zhu Zhang,Zijian Zhang,Deng Cai",
TIP2022,,Multimodal Unrolled Robust PCA for Background Foreground Separation.,,,,"Wen Yang,Jinjian Wu,Shiwei Tian,Leida Li,Weisheng Dong,Guangming Shi",
TIP2020,,A Multimodal Saliency Model for Videos With High Audio-Visual Correspondence.,,,,"Xiongkuo Min,Guangtao Zhai,Jiantao Zhou,Xiao-Ping (Steven) Zhang,Xiaokang Yang,Xinping Guan",
TIP2020,,Open-Ended Video Question Answering via Multi-Modal Conditional Adversarial Networks.,,,,"Zhou Zhao,Shuwen Xiao,Zehan Song,Chujie Lu,Jun Xiao,Yueting Zhuang",
TIP2020,,Modality Compensation Network: Cross-Modal Adaptation for Action Recognition.,,,,"Sijie Song,Jiaying Liu,Yanghao Li,Zongming Guo",
TIP2020,,A Shape-Based Statistical Inversion Method for EIT/URT Dual-Modality Imaging.,,,,"Guanghui Liang,Shangjie Ren,Feng Dong",
TIP2023,,MemBridge: Video-Language Pre-Training With Memory-Augmented Inter-Modality Bridge.,,,,"Dandan Guo,Long Tian,Chuan Du,Pengfei Xie,Bo Chen,Lei Zhang",
TIP2021,,Cross-Modal Knowledge Adaptation for Language-Based Person Search.,,,,"Wenbin Zou,Zhengyu Zhang,Yingqing Peng,Canqun Xiang,Shishun Tian,Lu Zhang",
TIP2021,,Latent Correlation Representation Learning for Brain Tumor Segmentation With Missing MRI Modalities.,,,,"Shuanghui Zhang,Yongxiang Liu,Xiang Li,Dewen Hu",
TIP2021,,Learning Multi-Modal Nonlinear Embeddings: Performance Bounds and an Algorithm.,,,,"Yuxuan Liu,Pengjie Wang,Ying Cao,Zijian Liang,Rynson W. H. Lau",
TIP2020,,A Deep Multi-Modal Explanation Model for Zero-Shot Learning.,,,,"Yu Liu,Tinne Tuytelaars",
TIP2021,,Video Moment Localization via Deep Cross-Modal Hashing.,,,,"Feiyang Liu,Zhenzhong Chen",
IF2023,,MST-GAT: A multimodal spatial-temporal graph attention network for time series anomaly detection.,,,,"Chaoyue Ding,Shiliang Sun,Jing Zhao",
IF2024,,IIFDD: Intra and inter-modal fusion for depression detection with multi-modal information from Internet of Medical Things.,,,,"Jian Chen,Yuzhu Hu,Qifeng Lai,Wei Wang,Junxin Chen,Han Liu,Gautam Srivastava,Ali Kashif Bashir,Xiping Hu",
IF2024,,POS-GIFT: A geometric and intensity-invariant feature transformation for multimodal images.,,,,"Zhuolu Hou,Yuxuan Liu,Li Zhang",
IF2024,,"Generation and detection of manipulated multimodal audiovisual content: Advances, trends and open challenges.",,,,"Helena Liz-López,Mamadou Keita,Abdelmalik Taleb-Ahmed,Abdenour Hadid,Javier Huertas-Tato,David Camacho",
IF2024,,Disentanglement Translation Network for multimodal sentiment analysis.,,,,"Ying Zeng,Wenjun Yan,Sijie Mai,Haifeng Hu",
IF2024,,Dual-level Deep Evidential Fusion: Integrating multimodal information for enhanced reliable decision-making in deep learning.,,,,"Zhimin Shao,Weibei Dou,Yu Pan",
IF2024,,Towards Multimodal Disinformation Detection by Vision-language Knowledge Interaction.,,,,"Qilei Li,Mingliang Gao,Guisheng Zhang,Wenzhe Zhai,Jinyong Chen,Gwanggil Jeon",
IF2024,,Multi-modal detection of fetal movements using a wearable monitor.,,,,"Abhishek Kumar Ghosh,Danilo S. Catelli,Samuel Wilson,Niamh C. Nowlan,Ravi Vaidyanathan",
IF2024,,A survey of multimodal information fusion for smart healthcare: Mapping the journey from data to wisdom.,,,,"Thanveer Shaik,Xiaohui Tao,Lin Li,Haoran Xie,Juan D. Velásquez",
IF2024,,Multi-modal person re-identification based on transformer relational regularization.,,,,"Xiangtian Zheng,Xiaohua Huang,Chen Ji,Xiaolin Yang,Pengcheng Sha,Liang Cheng",
IF2024,,Hierarchical multimodal-fusion of physiological signals for emotion recognition with scenario adaption and contrastive alignment.,,,,"Jiehao Tang,Zhuang Ma,Kaiyu Gan,Jianhua Zhang,Zhong Yin",
IF2024,,Cross-modal incongruity aligning and collaborating for multi-modal sarcasm detection.,,,,"Jie Wang,Yan Yang,Yongquan Jiang,Minbo Ma,Zhuyang Xie,Tianrui Li",
IF2024,,A multi-modal spatial-temporal model for accurate motion forecasting with visual fusion.,,,,"Xiaoding Wang,Jianmin Liu,Hui Lin,Sahil Garg,Mubarak Alrashoud",
IF2024,,Multi-modality approaches for medical support systems: A systematic review of the last decade.,,,,"Massimo Salvi,Hui Wen Loh,Silvia Seoni,Prabal Datta Barua,Salvador García,Filippo Molinari,U. Rajendra Acharya",
IF2024,,Hybrid unsupervised paradigm based deformable image fusion for 4D CT lung image modality.,,,,"Muhammad Zafar Iqbal,Imran Razzak,Abdul Qayyum,Thanh Thi Nguyen,M. Tanveer,Arcot Sowmya",
IF2024,,EHR-KnowGen: Knowledge-enhanced multimodal learning for disease diagnosis generation.,,,,"Shuai Niu,Jing Ma,Liang Bai,Zhihua Wang,Li Guo,Xian Yang",
IF2024,,MinJoT: Multimodal infusion Joint Training for noise learning in text and multimodal classification problems.,,,,"Bo Liu,Lejian He,Yuchen Xie,Yuejia Xiang,Li Zhu,Weiping Ding",
IF2024,,Global and cross-modal feature aggregation for multi-omics data classification and application on drug response prediction.,,,,"Xiao Zheng,Minhui Wang,Kai Huang,En Zhu",
conf,matched_queries,title,citation_count,code_url,pdf_url,authors,abstract
TPAMI2019,,Multimodal Machine Learning: A Survey and Taxonomy.,,,,"Xiaowei Zhang,Xudong Shi,Yu Sun,Li Cheng",
TPAMI2021,,Recipe1M+: A Dataset for Learning Cross-Modal Embeddings for Cooking Recipes and Food Images.,,,,"Javier Marín,Aritro Biswas,Ferda Ofli,Nicholas Hynes,Amaia Salvador,Yusuf Aytar,Ingmar Weber,Antonio Torralba",
TPAMI2022,,MRA-Net: Improving VQA Via Multi-Modal Relation Attention Network.,,,,"Liang Peng,Yang Yang,Zheng Wang,Zi Huang,Heng Tao Shen",
TPAMI2021,,Approximate Graph Laplacians for Multimodal Data Clustering.,,,,"Aparajita Khan,Pradipta Maji",
TPAMI2021,,Harmonized Multimodal Learning with Gaussian Process Latent Variable Models.,,,,"Guoli Song,Shuhui Wang,Qingming Huang,Qi Tian",
TPAMI2021,,MTFH: A Matrix Tri-Factorization Hashing Framework for Efficient Cross-Modal Retrieval.,,,,"Xin Liu,Zhikai Hu,Haibin Ling,Yiu-Ming Cheung",
TPAMI2023,,Simultaneously-Collected Multimodal Lying Pose Dataset: Enabling In-Bed Human Pose Monitoring.,,,,"Shuangjun Liu,Xiaofei Huang,Nihang Fu,Cheng Li,Zhongnan Su,Sarah Ostadabbas",
TPAMI2023,,Cross-Modal Learning for Domain Adaptation in 3D Semantic Segmentation.,,,,"Maximilian Jaritz,Tuan-Hung Vu,Raoul de Charette,Émilie Wirbel,Patrick Pérez",
TPAMI2023,,Multi-Modality Deep Restoration of Extremely Compressed Face Videos.,,,,"Xi Zhang,Xiaolin Wu",
TPAMI2021,,Dense Cross-Modal Correspondence Estimation With the Deep Self-Correlation Descriptor.,,,,"Seungryong Kim,Dongbo Min,Stephen Lin,Kwanghoon Sohn",
TPAMI2020,,Learning with Privileged Information via Adversarial Discriminative Modality Distillation.,,,,"Nuno C. Garcia,Pietro Morerio,Vittorio Murino",
TPAMI2022,,Few-Shot Image and Sentence Matching via Aligned Cross-Modal Memory.,,,,"Yan Huang,Jingdong Wang,Liang Wang",
TPAMI2022,,Joint Feature Synthesis and Embedding: Adversarial Cross-Modal Retrieval Revisited.,,,,"Xing Xu,Kaiyi Lin,Yang Yang,Alan Hanjalic,Heng Tao Shen",
TPAMI2023,,Human Action Recognition From Various Data Modalities: A Review.,,,,"Hanrui Wu,Yuguang Yan,Michael Kwok-Po Ng",
TPAMI2021,,Deep Convolutional Neural Network for Multi-Modal Image Restoration and Fusion.,,,,"Xin Deng,Pier Luigi Dragotti",
TPAMI2023,,MMNet: A Model-Based Multimodal Network for Human Action Recognition in RGB-D Videos.,,,,"Yue Song,Nicu Sebe,Wei Wang",
TPAMI2022,,Referring Segmentation in Images and Videos With Cross-Modal Self-Attention Network.,,,,"Linwei Ye,Mrigank Rochan,Zhi Liu,Xiaoqin Zhang,Yang Wang",
TPAMI2021,,Decoding Brain Representations by Multimodal Learning of Neural Activity and Visual Features.,,,,"Simone Palazzo,Concetto Spampinato,Isaak Kavasidis,Daniela Giordano,Joseph Schmidt,Mubarak Shah",
TPAMI2023,,Unsupervised Contrastive Cross-Modal Hashing.,,,,"Haopeng Li,Qiuhong Ke,Mingming Gong,Rui Zhang",
TPAMI2023,,Video Pivoting Unsupervised Multi-Modal Machine Translation.,,,,"Sheng Ao,Yulan Guo,Qingyong Hu,Bo Yang,Andrew Markham,Zengping Chen",
TPAMI2022,,Cross-Modal Progressive Comprehension for Referring Segmentation.,,,,"Si Liu,Tianrui Hui,Shaofei Huang,Yunchao Wei,Bo Li,Guanbin Li",
TPAMI2022,,Universal Weighting Metric Learning for Cross-Modal Retrieval.,,,,"Jiwei Wei,Yang Yang,Xing Xu,Xiaofeng Zhu,Heng Tao Shen",
TPAMI2022,,Joint Detection and Matching of Feature Points in Multimodal Images.,,,,"Elad Ben Baruch,Yosi Keller",
TPAMI2022,,Disease-Image-Specific Learning for Diagnosis-Oriented Neuroimage Synthesis With Incomplete Multi-Modality Data.,,,,"Yongsheng Pan,Ming-Xia Liu,Yong Xia,Dinggang Shen",
TPAMI2022,,TelecomNet: Tag-Based Weakly-Supervised Modally Cooperative Hashing Network for Image Retrieval.,,,,"Wei Zhao,Cai Xu,Ziyu Guan,Xunlian Wu,Wanqing Zhao,Qiguang Miao,Xiaofei He,Quan Wang",
TIP2020,,Boosting Structure Consistency for Multispectral and Multimodal Image Registration.,,,,"Si-Yuan Cao,Hui-Liang Shen,Shu-Jie Chen,Chunguang Li",
TIP2023,,Experts Collaboration Learning for Continual Multi-Modal Reasoning.,,,,"Bin Yang,Jun Chen,Xianzheng Ma,Mang Ye",
TIP2023,,"Translation, Association and Augmentation: Learning Cross-Modality Re-Identification From Single-Modality Annotation.",,,,"Yulong Wang,Kit Ian Kou,Hong Chen,Yuan Yan Tang,Luoqing Li",
TIP2022,,MATR: Multimodal Medical Image Fusion via Multiscale Adaptive Transformer.,,,,"Zhe Xu,Da Chen,Kun Wei,Cheng Deng,Hui Xue",
TIP2022,,Cross-Modal Graph With Meta Concepts for Video Captioning.,,,,"Jingyuan Yang,Jie Li,Leida Li,Xiumei Wang,Yuxuan Ding,Xinbo Gao",
TIP2021,,Adaptive Context-Aware Multi-Modal Network for Depth Completion.,,,,"Yong Xu,Chaoda Zheng,Ruotao Xu,Yuhui Quan,Haibin Ling",
TIP2022,,Joint Specifics and Consistency Hash Learning for Large-Scale Cross-Modal Retrieval.,,,,"Dahun Kim,Sanghyun Woo,Joon-Young Lee,In So Kweon",
TIP2021,,Searching Multi-Rate and Multi-Modal Temporal Enhanced Networks for Gesture Recognition.,,,,"Mor Goren,Ram Zamir",
TIP2022,,Self-Supervised Rigid Registration for Multimodal Retinal Images.,,,,"Truong Thanh Nhat Mai,Edmund Y. Lam,Chul Lee",
TIP2022,,Efficient Semi-Supervised Multimodal Hashing With Importance Differentiation Regression.,,,,"Sibi Catley-Chandar,Thomas Tanay,Lucas Vandroux,Ales Leonardis,Gregory G. Slabaugh,Eduardo Pérez-Pellitero",
TIP2021,,Coarse-to-Fine Semantic Alignment for Cross-Modal Moment Localization.,,,,"Si-Wei Chen,Xing-Chao Cui,Xue-Song Wang,Shun-Ping Xiao",
TIP2022,,Improving RGB-D Salient Object Detection via Modality-Aware Decoder.,,,,"Meng Zhang,Haiyan Jin,Zhaolin Xiao,Christine Guillemot",
TIP2022,,Effective Multimodal Encoding for Image Paragraph Captioning.,,,,"Zhongyi Han,Haoliang Sun,Yilong Yin",
TIP2022,,Learning a Prototype Discriminator With RBF for Multimodal Image Synthesis.,,,,"Jianjun Lei,Jiahui Song,Bo Peng,Wanqing Li,Zhaoqing Pan,Qingming Huang",
TIP2022,,CIR-Net: Cross-Modality Interaction and Refinement for RGB-D Salient Object Detection.,,,,"Xiaoyan Lu,Yanfei Zhong,Liangpei Zhang",
TIP2020,,Multi-Modal Recurrent Attention Networks for Facial Expression Recognition.,,,,"Jiyoung Lee,Sunok Kim,Seungryong Kim,Kwanghoon Sohn",
TIP2020,,Bi-Modal Progressive Mask Attention for Fine-Grained Recognition.,,,,"Kaitao Song,Xiu-Shen Wei,Xiangbo Shu,Ren-Jie Song,Jianfeng Lu",
TIP2022,,Latent Space Semantic Supervision Based on Knowledge Distillation for Cross-Modal Retrieval.,,,,"Jipeng Guo,Yanfeng Sun,Junbin Gao,Yongli Hu,Baocai Yin",
TIP2022,,Visible-Infrared Person Re-Identification With Modality-Specific Memory Network.,,,,"Huiyu Duan,Xiongkuo Min,Yucheng Zhu,Guangtao Zhai,Xiaokang Yang,Patrick Le Callet",
TIP2020,,Multimodal Target Detection by Sparse Coding: Application to Paint Loss Detection in Paintings.,,,,"Siyuan Liu,Kim-Han Thung,Weili Lin,Pew-Thian Yap,Dinggang Shen",
TIP2021,,TMMF: Temporal Multi-Modal Fusion for Single-Stage Continuous Gesture Recognition.,,,,"Lingzhi Zhao,Ying Cui,Zhi Liu,Yunfei Zhang,Sheng Yang",
TIP2021,,Discriminative Cross-Modality Attention Network for Temporal Inconsistent Audio-Visual Event Localization.,,,,"Hanhui Li,Xudong Jiang,Boliang Guan,Raymond Rui Ming Tan,Ruomei Wang,Nadia Magnenat-Thalmann",
TIP2020,,MCMT-GAN: Multi-Task Coherent Modality Transferable GAN for 3D Brain Image Synthesis.,,,,"Hong Mo,Wenqi Ren,Yuan Xiong,Xiaoqi Pan,Zhong Zhou,Xiaochun Cao,Wei Wu",
TIP2021,,Learning Modal-Invariant Angular Metric by Cyclic Projection Network for VIS-NIR Person Re-Identification.,,,,"Ali Shahin Shamsabadi,Changjae Oh,Andrea Cavallaro",
TIP2021,,Fs-DSM: Few-Shot Diagram-Sentence Matching via Cross-Modal Attention Graph Model.,,,,"Qing En,Lijuan Duan,Zhaoxiang Zhang",
TIP2020,,Unsupervised Deep Cross-modality Spectral Hashing.,,,,"Hao Chen,Yongjian Deng,Youfu Li,Tzu-Yi Hung,Guosheng Lin",
TIP2020,,RGBD Salient Object Detection via Disentangled Cross-Modal Fusion.,,,,"Sanping Zhou,Jinjun Wang,Jimuyang Zhang,Le Wang,Dong Huang,Shaoyi Du,Nanning Zheng",
TIP2021,,Multi-Modal Interaction Graph Convolutional Network for Temporal Language Localization in Videos.,,,,"Yoonsik Yang,Haksub Kim,Heeseung Choi,Seungho Chae,Ig-Jae Kim",
TIP2020,,Multimodal Deep Unfolding for Guided Image Super-Resolution.,,,,"Boyun Li,Yuanbiao Gou,Jerry Zitao Liu,Hongyuan Zhu,Joey Tianyi Zhou,Xi Peng",
TIP2020,,Progressive Cross-Modal Semantic Network for Zero-Shot Sketch-Based Image Retrieval.,,,,"Hao Tang,Hong Liu,Nicu Sebe",
TIP2021,,Attend to the Difference: Cross-Modality Person Re-Identification via Contrastive Correlation.,,,,"Guoqing Zhang,Yu Ge,Zhicheng Dong,Hao Wang,Yuhui Zheng,Shengyong Chen",
TIP2020,,Exploring Task Structure for Brain Tumor Segmentation From Multi-Modality MR Images.,,,,"Chengming Xu,Yanwei Fu,Chao Wen,Ye Pan,Yu-Gang Jiang,Xiangyang Xue",
TIP2020,,Cross-Modality Person Re-Identification via Modality-Aware Collaborative Ensemble Learning.,,,,"Jiahuan Ji,Baojiang Zhong,Kai-Kuang Ma",
TIP2020,,Boundary-Aware RGBD Salient Object Detection With Cross-Modal Feature Sampling.,,,,"Meng-Meng Li,Bing-Zhao Li",
